"STATION","NAME","DATE","TMAX","TMIN"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-04-12","11.1","-1.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-04-13","10.0","0.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-04-14","15.6","-0.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-04-15","15.6","3.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-04-16","25.0","4.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-04-17","25.0","13.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-04-18","29.4","12.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-04-19","28.9","17.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-04-20","17.8","3.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-04-21","21.7","6.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-04-22","17.8","4.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-04-23","18.9","3.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-04-24","18.3","4.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-04-25","22.2","6.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-04-26","21.7","6.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-04-27","15.6","1.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-04-28","22.8","-2.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-04-29","26.7","13.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-04-30","24.4","13.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-05-01","17.8","7.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-05-02","9.4","2.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-05-03","9.4","-1.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-05-04","16.1","-1.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-05-05","17.8","8.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-05-06","28.9","6.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-05-07","26.7","9.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-05-08","21.7","3.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-05-09","28.3","11.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-05-10","28.9","15.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-05-11","27.2","13.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-05-12","28.3","13.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-05-13","27.2","18.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-05-14","25.6","18.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-05-15","23.9","8.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-05-16","18.3","8.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-05-17","25.0","9.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-05-18","23.9","17.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-05-19","21.1","8.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-05-20","26.7","12.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-05-21","25.6","12.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-05-22","28.3","15.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-05-23","26.7","18.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-05-24","25.6","13.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-05-25","15.0","9.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-05-26","19.4","12.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-05-27","23.3","6.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-05-28","23.3","11.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-05-29","18.3","5.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-05-30","21.7","11.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-05-31","24.4","12.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-06-01","23.3","10.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-06-02","21.7","12.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-06-03","23.9","10.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-06-04","22.2","7.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-06-05","23.3","7.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-06-06","25.6","12.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-06-07","28.9","16.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-06-08","31.7","18.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-06-09","32.2","20.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-06-10","26.7","15.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-06-11","16.7","11.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-06-12","22.2","13.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-06-13","27.2","15.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-06-14","28.3","17.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-06-15","28.9","16.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-06-16","28.3","16.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-06-17","28.9","20.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-06-18","26.1","18.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-06-19","26.1","12.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-06-20","22.2","7.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-06-21","23.9","11.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-06-22","23.3","15.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-06-23","26.1","10.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-06-24","24.4","16.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-06-25","21.7","10.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-06-26","22.8","10.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-06-27","23.9","10.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-06-28","23.3","13.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-06-29","26.7","12.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-06-30","28.9","16.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-07-01","29.4","15.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-07-02","28.9","15.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-07-03","28.9","13.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-07-04","27.8","20.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-07-05","26.1","18.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-07-06","30.6","14.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-07-07","29.4","18.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-07-08","23.9","14.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-07-09","26.1","11.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-07-10","28.9","18.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-07-11","28.9","17.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-07-12","28.3","18.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-07-13","31.1","20.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-07-14","28.9","17.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-07-15","26.7","15.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-07-16","28.9","13.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-07-17","26.1","17.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-07-18","26.1","15.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-07-19","27.2","14.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-07-20","30.0","17.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-07-21","31.1","20.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-07-22","32.2","20.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-07-23","30.6","15.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-07-24","22.8","9.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-07-25","23.3","13.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-07-26","23.3","15.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-07-27","20.6","13.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-07-28","27.2","12.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-07-29","26.1","15.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-07-30","24.4","17.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-07-31","27.8","19.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-08-01","28.3","13.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-08-02","31.1","18.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-08-03","30.6","18.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-08-04","28.3","15.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-08-05","22.2","13.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-08-06","23.9","9.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-08-07","25.0","11.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-08-08","26.7","13.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-08-09","26.7","15.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-08-10","25.6","16.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-08-11","21.1","14.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-08-12","20.0","10.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-08-13","20.0","11.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-08-14","22.2","12.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-08-15","22.2","12.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-08-16","24.4","10.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-08-17","25.0","13.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-08-18","25.6","15.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-08-19","25.0","16.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-08-20","21.7","12.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-08-21","21.7","11.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-08-22","25.6","10.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-08-23","26.7","15.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-08-24","27.2","13.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-08-25","29.4","20.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-08-26","28.9","20.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-08-27","32.8","22.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-08-28","30.0","20.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-08-29","21.7","15.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-08-30","23.9","14.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-08-31","26.1","12.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-09-01","27.2","13.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-09-02","27.2","15.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-09-03","27.8","16.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-09-04","27.2","18.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-09-05","28.9","18.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-09-06","30.0","18.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-09-07","28.9","16.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-09-08","23.9","13.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-09-09","22.2","15.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-09-10","25.6","11.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-09-11","26.1","12.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-09-12","29.4","14.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-09-13","28.3","14.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-09-14","28.9","16.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-09-15","28.3","17.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-09-16","27.2","20.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-09-17","23.9","12.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-09-18","22.8","7.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-09-19","22.2","8.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-09-20","25.0","8.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-09-21","28.9","10.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-09-22","30.6","10.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-09-23","28.9","12.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-09-24","27.8","15.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-09-25","25.0","13.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-09-26","23.3","12.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-09-27","24.4","8.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-09-28","22.8","10.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-09-29","20.0","8.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-09-30","22.8","5.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-10-01","23.3","5.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-10-02","20.6","7.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-10-03","18.3","1.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-10-04","16.7","9.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-10-05","15.0","-0.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-10-06","23.3","2.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-10-07","23.3","7.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-10-08","25.6","8.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-10-09","23.3","12.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-10-10","18.9","2.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-10-11","17.2","3.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-10-12","17.2","3.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-10-13","15.6","6.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-10-14","17.8","9.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-10-15","16.7","8.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-10-16","8.9","4.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-10-17","6.1","2.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-10-18","8.3","1.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-10-19","8.9","6.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-10-20","12.8","7.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-10-21","12.2","8.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-10-22","12.2","9.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-10-23","13.9","8.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-10-24","15.6","10.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-10-25","19.4","5.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-10-26","17.2","6.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-10-27","18.3","11.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-10-28","16.7","7.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-10-29","19.4","10.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-10-30","22.8","14.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-10-31","14.4","10.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-11-01","10.0","3.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-11-02","10.0","6.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-11-03","10.0","1.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-11-04","8.3","5.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-11-05","11.7","2.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-11-06","17.8","2.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-11-07","15.0","6.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-11-08","7.8","-2.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-11-09","3.9","-5.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-11-10","15.6","-0.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-11-11","13.3","2.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-11-12","8.3","-3.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-11-13","6.7","-3.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-11-14","10.6","-5.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-11-15","9.4","-2.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-11-16","8.9","5.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-11-17","12.2","8.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-11-18","17.8","11.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-11-19","15.0","6.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-11-20","13.3","8.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-11-21","12.2","5.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-11-22","8.3","0.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-11-23","10.6","2.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-11-24","9.4","0.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-11-25","1.1","-3.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-11-26","2.2","-2.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-11-27","7.8","1.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-11-28","6.7","1.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-11-29","2.8","-2.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-11-30","3.3","0.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-12-01","5.0","0.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-12-02","2.2","-0.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-12-03","1.1","-3.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-12-04","7.8","-3.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-12-05","6.7","-2.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-12-06","2.2","0.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-12-07","12.8","2.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-12-08","7.8","3.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-12-09","6.1","2.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-12-10","5.0","2.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-12-11","2.2","-1.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-12-12","3.3","-1.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-12-13","3.3","-3.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-12-14","-2.8","-7.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-12-15","0.6","-7.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-12-16","3.3","-3.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-12-17","1.7","-6.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-12-18","1.7","-5.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-12-19","1.7","-17.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-12-20","-8.9","-19.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-12-21","5.6","-10.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-12-22","2.2","-6.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-12-23","-5.0","-8.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-12-24","-8.3","-13.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-12-25","-12.2","-19.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-12-26","-6.1","-12.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-12-27","-3.9","-16.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-12-28","-1.1","-12.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-12-29","2.8","-1.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-12-30","5.6","-0.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2004-12-31","15.0","3.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2005-01-01","12.2","-3.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2005-01-02","11.1","-1.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2005-01-03","11.1","0.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2005-01-04","1.7","0.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2005-01-05","1.1","-5.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2005-01-06","-3.3","-6.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2005-01-07","-3.9","-8.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2005-01-08","-0.6","-4.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2005-01-09","0.6","-2.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2005-01-10","3.9","0.0"
